,u_m/s,v_m/s,w_m/s,T_degC,CO2_ppm,H2O_ppt
2018-08-13 11:45:34.300,0.792799,1.355,0.110961,11.2233237802,394.607,6.82888
2018-08-13 11:45:34.400,1.00197,1.25909,0.218096,11.2771643599,394.469,6.82869
2018-08-13 11:45:34.500,0.824429,1.7213,0.282377,11.6003148615,394.366,6.86452
2018-08-13 11:45:34.600,0.952991,1.4652,0.214525,11.4101051123,394.412,6.86259
2018-08-13 11:45:34.700,1.01727,1.69171,0.290795,11.4925776422,394.566,6.83847
2018-08-13 11:45:34.800,0.954011,1.88149,0.346403,11.9219643255,394.498,6.83963
2018-08-13 11:45:34.900,1.09686,2.04067,0.378289,11.7350150527,394.431,6.85128
2018-08-13 11:45:35.000,1.04788,2.07128,0.29054,11.6541911157,394.407,6.89731
2018-08-13 11:45:35.100,1.13155,2.16821,0.0663217,11.6019984173,394.457,6.93356
2018-08-13 11:45:35.200,1.08359,1.94271,0.0905546,11.7569068423,394.473,6.94407
2018-08-13 11:45:35.300,1.30501,2.05597,0.0270388,11.7333311037,394.306,6.95743
2018-08-13 11:45:35.400,1.24175,1.97639,0.143102,11.7585908609,394.179,6.9794
2018-08-13 11:45:35.500,0.778514,2.04271,0.482107,11.7855358362,393.843,7.05498
2018-08-13 11:45:35.600,0.603017,2.24779,0.310181,11.7585908609,393.91,7.10831
2018-08-13 11:45:35.700,0.985642,2.29473,0.425989,12.0028262462,394.199,7.08553
2018-08-13 11:45:35.800,0.621383,2.4539,0.653268,11.6844987483,394.226,7.08593
2018-08-13 11:45:35.900,0.92034,2.3284,0.23034,12.029782768,394.234,7.07669
2018-08-13 11:45:36.000,0.728518,2.39064,0.566285,11.869747096,394.308,7.07586
2018-08-13 11:45:36.100,1.14583,2.28249,0.370126,11.8933284784,394.335,7.09342
2018-08-13 11:45:36.200,0.923402,2.23249,0.481342,12.0820146545,394.211,7.08254
2018-08-13 11:45:36.300,0.715254,2.07332,0.266817,11.947232444,394.208,7.16175
2018-08-13 11:45:36.400,0.570366,2.34166,-0.105349,11.4656465226,393.979,7.1982
2018-08-13 11:45:36.500,0.682603,2.69266,0.186466,10.3659273994,394.418,7.07852
2018-08-13 11:45:36.600,0.875446,2.8702,0.102799,10.3642475016,395.245,6.71852
2018-08-13 11:45:36.700,0.650973,2.63042,0.10688,10.4448882087,395.342,6.55007
2018-08-13 11:45:36.800,0.730559,2.66103,-0.157386,10.2852979202,395.37,6.4582
2018-08-13 11:45:36.900,0.777494,2.77735,-0.189272,10.2836182613,395.273,6.3649
2018-08-13 11:45:37.000,0.699949,2.83755,-0.117083,10.256744396,395.611,6.24663
2018-08-13 11:45:37.100,0.598936,2.72531,-0.132643,10.2601035595,395.648,6.14798
2018-08-13 11:45:37.200,0.666278,2.70898,-0.204832,10.0669839968,395.58,6.10776
2018-08-13 11:45:37.300,0.698928,2.64572,-0.384921,10.0401204038,395.661,6.06362
2018-08-13 11:45:37.400,0.603017,2.75592,-0.393083,9.88064406155,395.715,6.0349
2018-08-13 11:45:37.500,0.585671,2.79061,-0.448691,10.419686756,395.793,6.01273
2018-08-13 11:45:37.600,0.474455,2.69368,-0.412725,10.2281923102,395.687,5.99255
2018-08-13 11:45:37.700,0.474455,2.77327,-0.384921,10.2013210727,395.625,6.00991
2018-08-13 11:45:37.800,0.553021,2.72531,-0.405072,10.2584239753,395.589,5.99975
2018-08-13 11:45:37.900,0.823409,3.02631,-0.417061,10.6314137626,395.593,5.98428
2018-08-13 11:45:38.000,0.441804,3.01304,-0.448436,10.737306896,395.6,5.97742
2018-08-13 11:45:38.100,0.554041,2.98039,-0.296662,10.6347751458,395.193,6.16969
2018-08-13 11:45:38.200,0.777494,2.86816,0.0665767,10.8247256331,395.054,6.2462
2018-08-13 11:45:38.300,0.92034,2.87122,0.254573,11.0904266703,395.046,6.30149
2018-08-13 11:45:38.400,0.955032,2.74061,0.238248,10.9289732541,395.04,6.34314
2018-08-13 11:45:38.500,1.02033,2.5845,0.417826,10.9020688107,395.209,6.37193
2018-08-13 11:45:38.600,0.936666,2.59879,0.338751,10.9003873253,395.159,6.36561
2018-08-13 11:45:38.700,1.24175,2.91917,0.27447,10.6868791308,395.149,6.3985
2018-08-13 11:45:38.800,1.01931,2.96509,0.446141,10.5020156474,395.129,6.37896
2018-08-13 11:45:38.900,0.939727,3.63647,0.378799,10.8230443766,395.229,6.3585
2018-08-13 11:45:39.000,0.635668,3.30282,0.578019,10.7423499189,395.206,6.34086
2018-08-13 11:45:39.100,0.908096,3.30282,0.773157,10.5826759436,395.151,6.3274
2018-08-13 11:45:39.200,0.669339,3.38138,0.817032,10.8785284679,395.261,6.31499
2018-08-13 11:45:39.300,0.475475,3.23854,0.72112,10.9575606212,395.221,6.31567
2018-08-13 11:45:39.400,0.554041,3.4426,0.406093,10.8751656414,395.045,6.35198
2018-08-13 11:45:39.500,0.762189,3.55892,0.625974,11.0382856571,395.043,6.37946
2018-08-13 11:45:39.600,0.905035,3.25588,0.218861,10.7137733815,395.01,6.43412
2018-08-13 11:45:39.700,1.2744,3.22119,0.358137,10.6599861542,394.957,6.46623
2018-08-13 11:45:39.800,1.22644,3.28445,0.370126,10.8499450773,395.03,6.44001
2018-08-13 11:45:39.900,1.28664,2.79163,-0.104839,10.9306548241,395.059,6.41225
2018-08-13 11:45:40.000,1.16012,2.53553,-0.00076525,10.8751656414,395.133,6.41385
2018-08-13 11:45:40.100,0.986662,2.71103,0.430326,10.9827859631,395.095,6.40728
2018-08-13 11:45:40.200,0.683623,3.20385,0.661686,11.3310100359,395.054,6.39052
2018-08-13 11:45:40.300,0.82749,3.2365,0.557612,11.4656465226,394.622,6.54617
2018-08-13 11:45:40.400,0.778514,3.10998,0.733364,11.1425724663,394.19,6.72109
2018-08-13 11:45:40.500,0.793819,3.04569,0.525727,11.1156579098,394.686,6.67326
2018-08-13 11:45:40.600,0.45813,3.41403,0.697398,11.4134711041,394.629,6.73489
2018-08-13 11:45:40.700,0.745864,3.38138,0.498178,11.4673296803,394.374,6.79524
2018-08-13 11:45:40.800,0.940747,3.15793,0.56552,11.250243433,394.324,6.84828
2018-08-13 11:45:40.900,0.889731,2.90183,0.44257,10.9592422758,394.298,6.86666
2018-08-13 11:45:41.000,1.12951,2.77531,0.405838,11.1694882968,394.605,6.82314
2018-08-13 11:45:41.100,0.923402,2.63042,0.537716,11.3848608083,394.787,6.75761
2018-08-13 11:45:41.200,0.76525,2.5692,0.533634,11.0382856571,394.776,6.68525
2018-08-13 11:45:41.300,0.748925,2.5039,0.485679,11.0382856571,394.698,6.69228
2018-08-13 11:45:41.400,0.937686,2.64981,0.390277,10.9575606212,394.852,6.64673
2018-08-13 11:45:41.500,1.04788,2.8855,0.0711682,11.517826724,394.878,6.58163
2018-08-13 11:45:41.600,1.11522,2.98447,0.366555,11.3579347851,394.719,6.6182
2018-08-13 11:45:41.700,0.955032,2.93754,0.493841,11.0618326191,394.663,6.68993
2018-08-13 11:45:41.800,0.907076,2.6947,0.234422,11.4403997551,394.676,6.7249
2018-08-13 11:45:41.900,0.972378,2.86918,0.190547,11.6760797997,394.384,6.76887
2018-08-13 11:45:42.000,0.939727,2.82224,0.234422,11.5447603122,394.405,6.81478
2018-08-13 11:45:42.100,0.876466,2.8702,0.481597,11.5733786456,394.452,6.81363
2018-08-13 11:45:42.200,0.875446,2.72735,0.493331,11.6238850957,394.159,6.90142
2018-08-13 11:45:42.300,1.2244,2.77429,0.350229,11.7063885969,394.108,6.99759
2018-08-13 11:45:42.400,1.06625,2.69368,0.625464,11.8427981391,393.956,7.05819
2018-08-13 11:45:42.500,1.2897,2.64878,0.433642,11.7333311037,393.958,7.08857
2018-08-13 11:45:42.600,1.27236,2.5692,0.374207,12.0836996337,393.908,7.13533
2018-08-13 11:45:42.700,1.24277,2.39166,0.337985,11.9219643255,393.997,7.17681
2018-08-13 11:45:42.800,1.44785,2.58348,0.32268,11.7905881609,393.927,7.19587
2018-08-13 11:45:42.900,1.43153,2.53757,0.0869834,11.5447603122,393.979,7.21004
2018-08-13 11:45:43.000,1.4805,2.53655,0.406348,11.6525074056,394.154,7.21592
2018-08-13 11:45:43.100,1.08155,2.5845,0.306865,11.8663784067,394.047,7.23772
2018-08-13 11:45:43.200,1.40092,2.91815,0.497412,11.9775556642,394.009,7.25075
2018-08-13 11:45:43.300,1.41724,2.83857,0.67291,11.7653269853,393.774,7.29203
2018-08-13 11:45:43.400,1.08155,2.6947,0.454048,12.0314675929,393.948,7.30903
2018-08-13 11:45:43.500,1.19175,2.64776,0.0232126,11.7569068423,393.991,7.31155
2018-08-13 11:45:43.600,1.14379,2.56614,0.357627,11.6238850957,393.898,7.329
2018-08-13 11:45:43.700,0.970337,2.44064,0.777494,11.5750621218,393.774,7.35989
2018-08-13 11:45:43.800,1.19481,1.78558,1.04406,11.4673296803,394.008,7.31639
2018-08-13 11:45:43.900,0.955032,2.34575,0.800961,11.6525074056,394.329,7.16213
2018-08-13 11:45:44.000,1.355,2.01006,0.952736,11.8377453516,394.237,7.11018
2018-08-13 11:45:44.100,1.14787,2.0274,0.860651,11.5481271003,394.3,7.11733
2018-08-13 11:45:44.200,1.21012,2.24881,0.813206,11.6003148615,394.098,7.1042
2018-08-13 11:45:44.300,1.46622,2.09066,0.741017,11.8394296091,394.013,7.14801
2018-08-13 11:45:44.400,1.67233,2.28351,0.68949,11.7838517379,394.069,7.15987
2018-08-13 11:45:44.500,1.79987,2.27942,0.804788,11.8427981391,394.168,7.13838
2018-08-13 11:45:44.600,1.91108,1.99373,0.813206,11.6811311539,394.17,7.1273
2018-08-13 11:45:44.700,1.65804,2.19984,0.753261,11.628935987,394.135,7.14164
2018-08-13 11:45:44.800,1.79885,2.05801,0.597405,11.6558748308,394.068,7.17903
2018-08-13 11:45:44.900,1.89578,2.26718,0.549704,11.7922722791,394.138,7.16724
2018-08-13 11:45:45.000,1.89782,2.31105,0.38237,11.950601611,394.041,7.21493
2018-08-13 11:45:45.100,1.67029,1.99373,0.557867,11.7080724663,394.029,7.27713
2018-08-13 11:45:45.200,1.57744,2.34268,0.174732,10.9575606212,394.011,7.28547
2018-08-13 11:45:45.300,1.76722,2.01006,0.318599,11.3848608083,394.181,7.26008
2018-08-13 11:45:45.400,1.71926,1.86517,0.434152,11.869747096,394.687,7.08576
2018-08-13 11:45:45.500,1.63968,1.67437,0.570621,11.950601611,394.212,7.15627
2018-08-13 11:45:45.600,1.79783,1.706,0.358137,12.029782768,394.087,7.31551
2018-08-13 11:45:45.700,1.59172,1.94476,0.186976,11.8950129001,393.91,7.36769
2018-08-13 11:45:45.800,1.62437,2.28147,0.0788207,11.4403997551,393.901,7.43174
2018-08-13 11:45:45.900,1.52744,2.5192,-0.0772902,10.0972070617,394.127,7.40788
2018-08-13 11:45:46.000,1.55907,2.64776,0.0150499,10.3390496322,394.784,7.1166
2018-08-13 11:45:46.100,1.67131,2.80592,-0.00076525,10.2601035595,395.59,6.65603
2018-08-13 11:45:46.200,1.54478,2.72633,-0.165294,10.1240733621,395.615,6.46057
2018-08-13 11:45:46.300,1.4805,2.9957,-0.284673,10.2298718048,395.656,6.34763
2018-08-13 11:45:46.400,1.52846,2.85489,-0.101013,10.2046799077,395.595,6.25646
2018-08-13 11:45:46.500,1.43255,3.09263,-0.113767,10.233230809,395.609,6.18699
2018-08-13 11:45:46.600,1.56009,3.09467,-0.16912,10.2281923102,395.445,6.16215
2018-08-13 11:45:46.700,1.62437,3.03243,-0.184935,10.0955279603,395.504,6.13986
2018-08-13 11:45:46.800,1.52846,2.98039,-0.217076,10.0703420355,395.688,6.10144
2018-08-13 11:45:46.900,1.43153,2.86918,-0.148969,10.0703420355,395.552,6.07473
2018-08-13 11:45:47.000,1.36929,2.83653,-0.197434,10.1509409366,395.614,6.04761
2018-08-13 11:45:47.100,1.32133,2.94876,-0.237227,10.0972070617,395.476,6.02014
2018-08-13 11:45:47.200,1.30399,2.81816,-0.252788,10.2852979202,395.627,6.02129
2018-08-13 11:45:47.300,1.49581,2.74061,-0.177283,10.1526202023,395.661,6.02237
2018-08-13 11:45:47.400,1.36929,2.34371,0.15458,10.6599861542,395.598,6.05094
2018-08-13 11:45:47.500,1.44887,2.34473,0.389512,10.2046799077,395.54,6.07592
2018-08-13 11:45:47.600,1.51213,2.37636,0.390277,10.2601035595,395.499,6.08838
2018-08-13 11:45:47.700,1.49785,2.39064,0.30661,10.2063593327,395.598,6.07392
2018-08-13 11:45:47.800,1.44785,2.47125,0.41349,10.5272207582,395.757,6.02996
2018-08-13 11:45:47.900,1.38357,2.55287,0.378799,10.1509409366,395.784,6.01659
2018-08-13 11:45:48.000,1.49581,2.53451,0.318089,10.2063593327,395.562,6.055
2018-08-13 11:45:48.100,1.44785,2.61307,0.270133,10.2852979202,395.596,6.03322
2018-08-13 11:45:48.200,1.41724,2.47125,0.397675,10.6330944517,395.453,6.05393
2018-08-13 11:45:48.300,1.44785,2.45288,0.373697,10.5809954038,395.45,6.09278
2018-08-13 11:45:48.400,1.36725,2.40901,0.490525,10.6599861542,395.181,6.17919
2018-08-13 11:45:48.500,1.22338,2.37738,0.485679,10.5524269888,395.264,6.19607
2018-08-13 11:45:48.600,1.30603,2.37738,0.633627,10.7675657051,395.231,6.20778
2018-08-13 11:45:48.700,1.3999,2.29779,0.697398,10.9272916891,394.988,6.32602
2018-08-13 11:45:48.800,1.49479,2.36105,0.585416,10.7709278946,395.017,6.42347
2018-08-13 11:45:48.900,1.38459,2.69368,0.477516,10.5524269888,394.828,6.486
2018-08-13 11:45:49.000,1.27338,2.52022,0.48976,10.6347751458,394.965,6.45124
2018-08-13 11:45:49.100,1.22644,2.61307,0.3061,10.421366818,395.116,6.34822
2018-08-13 11:45:49.200,1.16114,2.59777,0.242329,10.419686756,395.395,6.27011
2018-08-13 11:45:49.300,1.03462,2.50186,0.134429,10.3928064406,395.494,6.22604
2018-08-13 11:45:49.400,1.22542,2.3886,0.202026,10.4734512089,395.388,6.2004
2018-08-13 11:45:49.500,1.27236,2.29677,0.270643,10.4734512089,395.126,6.24697
2018-08-13 11:45:49.600,1.32133,2.66307,0.490015,10.7978261268,395.207,6.27223
2018-08-13 11:45:49.700,1.32133,2.42329,0.202281,10.8465824201,394.884,6.32332
2018-08-13 11:45:49.800,1.22338,2.40799,0.342322,10.7137733815,395.024,6.3355
2018-08-13 11:45:49.900,1.21012,2.37636,0.541287,10.7709278946,395.081,6.3475
2018-08-13 11:45:50.000,1.1142,2.29779,0.465782,10.7104115305,395.221,6.34803
2018-08-13 11:45:50.100,1.19481,2.34371,0.390277,10.7709278946,395.043,6.36561
2018-08-13 11:45:50.200,1.01829,2.28147,0.354566,10.6885599842,394.929,6.38632
2018-08-13 11:45:50.300,1.00095,2.39268,0.0627505,10.7658846179,395.142,6.37753
2018-08-13 11:45:50.400,0.873405,2.39064,0.0665767,10.8718028348,395.2,6.34759
2018-08-13 11:45:50.500,0.841775,2.26412,0.0630056,10.4986550506,395.204,6.34703
2018-08-13 11:45:50.600,1.01727,2.29473,0.118614,10.8751656414,395.008,6.35442
2018-08-13 11:45:50.700,1.01727,2.29371,0.070403,10.7120924535,395.073,6.34369
2018-08-13 11:45:50.800,1.01931,2.42023,0.0864732,10.3138528826,395.004,6.383
2018-08-13 11:45:50.900,0.970337,2.29575,0.138255,10.421366818,395.281,6.33316
2018-08-13 11:45:51.000,0.905035,2.14882,0.0589242,10.2852979202,395.363,6.2541
2018-08-13 11:45:51.100,0.841775,2.09066,0.115043,10.1778097851,395.459,6.1884
2018-08-13 11:45:51.200,0.682603,2.05597,0.03061,10.3071339385,395.447,6.16584
2018-08-13 11:45:51.300,1.01727,2.03965,0.0313752,10.2584239753,395.465,6.16281
2018-08-13 11:45:51.400,1.00197,2.16719,0.0821368,10.1794891304,395.389,6.20166
2018-08-13 11:45:51.500,0.968296,2.5192,0.166824,10.394486423,395.586,6.11318
2018-08-13 11:45:51.600,1.04788,2.50492,0.114532,10.2298718048,395.669,6.06173
2018-08-13 11:45:51.700,1.06625,2.62838,0.12244,10.9844676924,395.553,6.01675
2018-08-13 11:45:51.800,1.14685,2.76,0.33824,11.0113760377,395.554,6.04849
2018-08-13 11:45:51.900,1.01829,2.8855,0.286714,11.0399675506,395.02,6.23312
2018-08-13 11:45:52.000,1.01931,2.96815,0.343087,10.8247256331,394.967,6.35758
2018-08-13 11:45:52.100,0.907076,3.14161,0.58159,11.0366037685,395.104,6.42028
2018-08-13 11:45:52.200,0.92034,3.22221,0.401756,10.9037503011,394.992,6.44278
2018-08-13 11:45:52.300,0.860141,3.30384,0.470374,10.9861494267,395.035,6.46991
2018-08-13 11:45:52.400,0.747904,3.41097,0.389767,11.0130578516,395.024,6.4593
2018-08-13 11:45:52.500,0.906056,3.06304,0.574192,11.1223864295,394.94,6.4677
2018-08-13 11:45:52.600,0.683623,3.2518,0.537716,10.9827859631,395.189,6.47076
2018-08-13 11:45:52.700,0.875446,3.06406,0.749435,10.6599861542,395.043,6.47382
2018-08-13 11:45:52.800,0.716274,3.04569,0.725712,10.9323363991,395.019,6.43879
2018-08-13 11:45:52.900,0.699949,3.04773,0.565775,10.8196818786,395.084,6.42008
2018-08-13 11:45:53.000,1.08563,3.10998,0.733109,10.9003873253,395.076,6.44322
2018-08-13 11:45:53.100,1.06625,2.96713,0.685919,10.9575606212,395.027,6.45261
2018-08-13 11:45:53.200,0.842795,2.90285,0.61373,11.0113760377,395.145,6.44448
2018-08-13 11:45:53.300,0.889731,3.06304,0.498178,11.1156579098,395.141,6.44539
2018-08-13 11:45:53.400,1.25705,3.17324,0.453793,10.8499450773,394.979,6.46434
2018-08-13 11:45:53.500,0.92034,2.88652,0.466037,10.9306548241,395.059,6.4708
2018-08-13 11:45:53.600,1.19277,2.91917,0.533889,10.9844676924,395.033,6.48985
2018-08-13 11:45:53.700,0.731579,3.29976,0.246666,11.0113760377,395.077,6.50227
2018-08-13 11:45:53.800,0.874425,2.93346,0.290285,11.2216413442,394.977,6.51321
2018-08-13 11:45:53.900,1.09686,3.07732,0.278551,10.7961449499,395.045,6.50816
2018-08-13 11:45:54.000,1.06727,3.10998,0.421653,10.7944637781,395.049,6.50379
2018-08-13 11:45:54.100,0.924422,3.06406,0.509912,10.9037503011,395.141,6.50086
2018-08-13 11:45:54.200,0.969316,3.20589,0.497923,10.5826759436,395.23,6.4736
2018-08-13 11:45:54.300,1.10094,3.1314,0.382625,10.7154543145,395.23,6.44019
2018-08-13 11:45:54.400,0.970337,3.15895,0.449712,10.6599861542,395.348,6.35497
2018-08-13 11:45:54.500,0.921361,3.07937,0.394359,10.5272207582,395.354,6.3041
2018-08-13 11:45:54.600,1.06523,2.92019,0.585926,10.5305815242,395.328,6.29
2018-08-13 11:45:54.700,1.04992,2.96611,0.437723,10.4448882087,395.279,6.27096
2018-08-13 11:45:54.800,0.923402,3.14263,0.382115,10.4717709926,395.354,6.2604
2018-08-13 11:45:54.900,0.938707,3.01508,0.410429,10.6868791308,395.34,6.24145
2018-08-13 11:45:55.000,1.06319,2.96509,0.522666,10.5020156474,395.389,6.22927
2018-08-13 11:45:55.100,0.717294,3.26915,0.637453,10.7961449499,395.235,6.22851
2018-08-13 11:45:55.200,0.747904,3.3824,0.402011,10.7961449499,395.349,6.23576
2018-08-13 11:45:55.300,0.874425,3.34669,0.374207,10.4751314302,395.405,6.27452
2018-08-13 11:45:55.400,0.8581,3.14161,-0.0176007,10.5272207582,395.368,6.24133
2018-08-13 11:45:55.500,1.28766,3.14059,-0.085708,10.6330944517,395.309,6.22676
2018-08-13 11:45:55.600,0.872385,3.27119,0.170651,10.6902408425,395.355,6.23763
2018-08-13 11:45:55.700,0.971357,3.17528,0.333904,10.7120924535,395.282,6.24913
2018-08-13 11:45:55.800,0.954011,3.12528,0.186976,10.6330944517,395.228,6.24092
2018-08-13 11:45:55.900,0.842795,2.88448,0.003061,10.5255403826,395.295,6.21884
2018-08-13 11:45:56.000,0.778514,3.04569,-0.253043,10.2584239753,395.315,6.24042
2018-08-13 11:45:56.100,1.03462,3.07835,0.0543327,10.5255403826,395.43,6.21903
2018-08-13 11:45:56.200,1.00299,3.0763,0.0193863,10.7961449499,395.534,6.15752
2018-08-13 11:45:56.300,0.968296,3.02937,0.0387727,10.419686756,395.52,6.15856
2018-08-13 11:45:56.400,0.906056,2.99774,0.0989723,10.6078846378,395.459,6.1746
2018-08-13 11:45:56.500,0.890751,3.04569,0.0591793,10.5826759436,395.465,6.14228
2018-08-13 11:45:56.600,0.922381,2.96407,0.0867283,10.5020156474,395.509,6.13006
2018-08-13 11:45:56.700,0.88871,2.96407,0.0908097,10.4465683454,395.388,6.1084
2018-08-13 11:45:56.800,0.92034,2.9355,0.0507616,10.5289011387,395.503,6.10295
2018-08-13 11:45:56.900,0.904015,2.90285,0.0632607,10.2852979202,395.584,6.07692
2018-08-13 11:45:57.000,0.939727,2.72531,0.106625,10.2584239753,395.615,6.06871
2018-08-13 11:45:57.100,0.839734,2.77122,0.0747394,10.3121731391,395.616,6.05963
2018-08-13 11:45:57.200,0.763209,2.72735,0.142592,10.3373698141,395.547,6.05468
2018-08-13 11:45:57.300,0.681583,2.82224,0.10688,10.5003353465,395.603,6.05541
2018-08-13 11:45:57.400,0.557102,2.80796,0.18264,10.4986550506,395.649,6.06684
2018-08-13 11:45:57.500,0.491801,2.74164,0.226259,10.4986550506,395.497,6.07194
2018-08-13 11:45:57.600,0.571387,2.76,0.18264,10.3928064406,395.413,6.08016
2018-08-13 11:45:57.700,0.668318,2.76,0.134429,10.554107444,395.604,6.07166
2018-08-13 11:45:57.800,0.746884,2.58144,0.10637,10.2046799077,395.613,6.05417
2018-08-13 11:45:57.900,0.763209,2.62838,0.118104,10.2315513044,395.613,6.04772
2018-08-13 11:45:58.000,0.747904,2.61409,0.0982071,10.3961664104,395.585,6.04019
2018-08-13 11:45:58.100,0.810144,2.70898,0.0589242,10.4180066989,395.615,6.03335
2018-08-13 11:45:58.200,0.890751,2.64674,0.0229575,10.2046799077,395.709,6.03658
2018-08-13 11:45:58.300,0.824429,2.64572,0.0709132,10.1274317392,395.639,6.0372
2018-08-13 11:45:58.400,1.00503,2.5641,-0.0691276,10.122394181,395.757,6.03703
2018-08-13 11:45:58.500,1.08053,2.64572,-0.188762,10.4717709926,395.626,6.02458
2018-08-13 11:45:58.600,0.970337,2.74061,0.003061,10.3676073021,395.614,6.03188
2018-08-13 11:45:58.700,1.13053,2.62838,0.0431091,10.5524269888,395.643,6.0419
2018-08-13 11:45:58.800,1.0336,2.70898,-0.0295897,10.2819386074,395.626,6.06482
2018-08-13 11:45:58.900,0.985642,2.53451,0.0864732,10.3659273994,395.528,6.07001
2018-08-13 11:45:59.000,0.905035,2.55185,0.0785657,10.421366818,395.634,6.07184
2018-08-13 11:45:59.100,0.92034,2.63144,0.146418,10.3088136671,395.673,6.06921
2018-08-13 11:45:59.200,0.875446,2.55185,0.158662,10.2601035595,395.519,6.06786
2018-08-13 11:45:59.300,0.809124,2.58348,0.0308651,10.2584239753,395.6,6.07281
2018-08-13 11:45:59.400,0.809124,2.66409,0.226004,10.1492616758,395.654,6.07684
2018-08-13 11:45:59.500,0.745864,2.68144,0.190802,10.3911264632,395.72,6.07962
2018-08-13 11:45:59.600,0.82647,2.8702,0.306355,10.5289011387,395.554,6.08878
2018-08-13 11:45:59.700,0.82647,2.82428,0.175242,10.1240733621,395.38,6.09783
2018-08-13 11:45:59.800,0.82647,2.86918,0.0864732,10.3676073021,395.593,6.10101
2018-08-13 11:45:59.900,0.839734,2.74368,0.102799,10.6583053855,395.473,6.10794
2018-08-13 11:46:00.000,0.823409,2.79265,0.166569,10.5776343392,395.384,6.15244
2018-08-13 11:46:00.100,0.85708,2.77531,0.162488,10.6347751458,395.497,6.17439
2018-08-13 11:46:00.200,0.889731,2.72531,0.150499,10.6364558449,395.431,6.18724
2018-08-13 11:46:00.300,0.904015,2.68042,0.146928,10.6078846378,395.492,6.19272
2018-08-13 11:46:00.400,0.936666,2.66205,0.266562,10.4986550506,395.522,6.17751
2018-08-13 11:46:00.500,0.937686,2.74164,0.310691,10.5272207582,395.406,6.17258
2018-08-13 11:46:00.600,1.01727,2.83857,0.302274,10.7961449499,395.498,6.18414
2018-08-13 11:46:00.700,0.875446,2.82122,0.358137,10.8213631251,395.356,6.23345
2018-08-13 11:46:00.800,0.731579,2.86816,-0.0851978,10.4448882087,395.194,6.30253
2018-08-13 11:46:00.900,0.872385,2.99876,-0.157386,10.7137733815,395.35,6.30913
2018-08-13 11:46:01.000,0.902995,3.1263,-0.217076,10.4986550506,395.344,6.25971
2018-08-13 11:46:01.100,0.683623,3.15895,-0.109431,10.7389878987,395.355,6.26095
2018-08-13 11:46:01.200,0.346913,3.01406,-0.0691276,10.6583053855,395.26,6.27194
2018-08-13 11:46:01.300,0.236717,2.81816,-0.173457,10.5507465386,395.316,6.28364
2018-08-13 11:46:01.400,0.410174,2.74368,-0.141316,10.5776343392,395.42,6.29834
2018-08-13 11:46:01.500,0.380584,2.88448,-0.0135194,10.6078846378,395.319,6.30982
2018-08-13 11:46:01.600,0.536695,2.98243,0.0987172,10.9827859631,395.217,6.32588
2018-08-13 11:46:01.700,0.697908,2.42125,0.00637708,10.9541973269,395.111,6.34763
2018-08-13 11:46:01.800,0.905035,2.55083,0.202536,10.6566246218,395.183,6.34801
2018-08-13 11:46:01.900,1.00197,2.66409,0.421908,10.9827859631,395.263,6.35776
2018-08-13 11:46:02.000,1.00401,2.66307,0.378289,10.6885599842,395.329,6.36303
2018-08-13 11:46:02.100,1.14685,2.53655,0.68949,10.8482637462,395.267,6.36967
2018-08-13 11:46:02.200,0.968296,2.36309,0.693827,10.8751656414,395.204,6.38164
2018-08-13 11:46:02.300,0.923402,2.36003,0.665512,10.9575606212,395.14,6.44353
2018-08-13 11:46:02.400,0.874425,2.71307,0.557867,10.9575606212,395.01,6.48834
2018-08-13 11:46:02.500,0.52139,2.66511,0.661686,11.0416494491,395.051,6.52727
2018-08-13 11:46:02.600,0.316303,2.75898,0.741782,11.1442546683,394.982,6.52751
2018-08-13 11:46:02.700,0.203046,2.99876,0.54996,11.0904266703,395.074,6.52448
2018-08-13 11:46:02.800,0.12244,3.01508,0.478026,10.8734842356,395.037,6.55594
2018-08-13 11:46:02.900,0.156111,3.07937,0.222688,10.9272916891,395.088,6.48577
2018-08-13 11:46:03.000,0.298958,3.23956,0.286203,10.6599861542,395.408,6.365
2018-08-13 11:46:03.100,0.0744843,3.18956,0.0510167,10.3407294553,395.162,6.35253
2018-08-13 11:46:03.200,0.124481,2.9508,0.21427,10.5524269888,395.248,6.32032
2018-08-13 11:46:03.300,0.683623,2.98345,0.549704,11.0382856571,395.361,6.30059
2018-08-13 11:46:03.400,0.618322,2.85387,0.39844,11.1678060201,394.983,6.40752
2018-08-13 11:46:03.500,0.508126,3.25384,0.114787,11.3057692407,395.048,6.46205
2018-08-13 11:46:03.600,0.0775453,3.25384,0.0706581,11.1139757923,394.997,6.50416
2018-08-13 11:46:03.700,0.633627,3.06202,0.781065,11.0635145823,395.039,6.45547
2018-08-13 11:46:03.800,0.777494,2.75898,0.677246,10.9558789716,394.883,6.53982
2018-08-13 11:46:03.900,1.00299,2.96713,0.88922,11.1728528652,395.034,6.53231
2018-08-13 11:46:04.000,0.907076,3.01406,1.0489,11.250243433,394.665,6.62296
2018-08-13 11:46:04.100,0.955032,2.79367,1.06446,11.1459368754,394.783,6.69492
2018-08-13 11:46:04.200,0.699949,3.19058,0.425989,11.3579347851,394.695,6.70002
2018-08-13 11:46:04.300,0.952991,3.22017,0.366555,11.6019984173,394.726,6.76601
2018-08-13 11:46:04.400,1.40194,3.2365,0.445886,11.4908944099,394.507,6.87861
