,LE,T_air,wind_speed,Enet,RH_air
2015-06-24 02:30:00,9.12024213394,5.330266,3.4466481039,19.7008893087,73.74426
2015-06-24 03:00:00,8.74204337025,5.344011,2.96444520227,30.3568723739,75.98226
2015-06-24 03:30:00,7.3773556266,5.263433,4.1278895321,40.9145157381,78.29626
2015-06-24 04:00:00,7.36992623322,5.357244,3.64845530586,46.9913223518,78.7718
2015-06-24 04:30:00,8.43019339239,5.107705,3.35920178698,45.5726856335,80.09548
2015-06-24 05:00:00,12.8108009388,5.072177,1.98314262774,33.3344050622,80.08822
2015-06-24 05:30:00,8.49434704141,5.2916,1.97750100516,39.6510128351,79.49672
2015-06-24 06:30:00,6.62090428964,5.463794,0.940298631938,42.1695675169,80.28552
2015-06-24 07:00:00,7.46069120616,5.695883,1.90976100439,52.6368204267,78.64157
2015-06-24 08:00:00,3.91585940347,4.876489,5.4010745729,64.5707129563,87.74541
2015-06-24 08:30:00,2.89036044114,4.829383,4.91457017482,68.4057515738,88.63561
2015-06-24 09:00:00,5.03754959101,4.9567,4.82291755147,82.3498645473,88.20315
2015-06-24 09:30:00,5.14450078377,4.92355,4.70968991773,70.6006199706,88.44827
2015-06-24 10:00:00,8.70726991911,5.050838,4.48529797023,95.0543168702,87.53902
2015-06-24 11:00:00,9.67778882769,5.116278,5.14978776851,163.251047759,89.56056
2015-06-24 11:30:00,3.05382691756,4.962706,5.43359227936,147.63502539,92.04691
2015-06-24 12:00:00,10.5818309544,4.922855,5.50684854073,128.849542344,91.45326
2015-06-24 12:30:00,9.04488337027,5.097816,5.39961833087,113.429408032,89.03751
2015-06-24 13:00:00,1.99558716569,4.976417,5.54286744778,79.9933414668,88.12122
2015-06-24 13:30:00,12.5236774086,5.003,4.71514915913,70.5837160356,85.61147
2015-06-24 14:30:00,9.12171629899,5.007216,4.15595704433,75.4297206919,84.50945
2015-06-24 15:00:00,8.66170797458,4.958994,4.36902987403,78.1857293859,83.83577
2015-06-24 15:30:00,6.86061419788,4.988067,4.47740695551,95.9338543288,85.88575
2015-06-24 16:00:00,8.04973275375,5.055289,4.30842069056,104.75898593,85.98035
2015-06-24 16:30:00,7.80965978486,4.950083,4.28750128273,76.9973916705,85.91749
2015-06-24 17:00:00,6.4647564114,4.863417,4.64255750242,71.8495600841,86.50838
2015-06-24 17:30:00,5.24482506025,4.731778,4.79919410473,61.2127900099,87.22625
2015-06-24 18:00:00,3.95465728913,4.678189,4.46190317074,65.6760297151,86.9389
2015-06-24 18:30:00,6.12708326382,4.759633,4.2193972855,70.5645192451,86.78966
2015-06-24 19:00:00,5.93574567239,4.869983,3.64818960087,67.059264908,86.94133
2015-06-24 19:30:00,5.36677041215,4.7679,4.25525833908,75.5429112124,88.85294
2015-06-24 21:00:00,6.21076406574,4.649672,3.5169163033,66.5095443823,86.06729
2015-06-24 21:30:00,6.1799513696,4.67565,3.1276123242,65.5608165632,85.42322
2015-06-24 22:30:00,5.16174969204,4.687616,3.64459428323,58.7345833539,84.46575
2015-06-24 23:30:00,5.74458063118,4.562683,3.10297543882,40.235677817,84.78914
2015-06-25 01:00:00,4.7110750034,4.354189,1.59777972999,36.6730143237,88.07693
2015-06-25 02:00:00,2.76774174363,4.291222,2.43946705726,41.4171302063,88.75406
2015-06-25 04:00:00,9.77671976851,4.424605,1.69861699518,74.9191172516,88.0088
2015-06-25 07:30:00,17.8695789692,4.5083,1.86652906644,194.417244202,89.06983
2015-06-25 08:00:00,34.4708755672,5.089733,1.74323963203,271.756378652,86.50715
2015-06-25 08:30:00,40.2889752499,5.370667,1.79975941686,263.277704832,84.90203
2015-06-25 09:00:00,18.0048553465,5.031055,1.73034154764,102.645166438,84.83884
2015-06-25 09:30:00,15.5100817135,4.872666,1.97070593678,122.507853416,85.36208
2015-06-25 10:00:00,29.1089700416,5.2436,2.97747647713,216.049106429,85.07569
2015-06-25 10:30:00,23.055971788,5.029889,3.02520701539,131.545247164,84.58289
2015-06-25 11:00:00,38.7292586573,5.267472,2.82765731379,241.04018497,83.76714
2015-06-25 11:30:00,50.9741210537,5.954144,3.32366797175,335.938433184,81.08149
2015-06-25 12:00:00,53.4044887008,5.979266,3.53439610863,419.605963727,80.33896
2015-06-25 12:30:00,32.4395723823,5.797511,4.2576793359,263.712747219,81.10225
2015-06-25 13:00:00,41.2371360592,5.864995,4.23818367991,265.460897131,81.04379
2015-06-25 13:30:00,59.5972319669,6.230811,4.41776189349,374.160688016,79.12643
2015-06-25 15:00:00,43.5023317849,6.364861,4.76041540659,324.396021968,77.05716
2015-06-25 15:30:00,29.5322738745,6.073967,4.55024673676,222.758163772,77.80151
2015-06-25 16:00:00,32.778004197,6.195005,4.33320236027,224.058564531,77.3884
2015-06-25 16:30:00,41.726264711,6.315505,4.6251331537,253.408029421,76.59153
2015-06-25 17:00:00,33.2540779993,6.066105,4.69158597184,180.145282544,76.93933
2015-06-25 17:30:00,32.7358780778,6.121555,4.46421450222,191.516795552,76.25893
2015-06-25 18:00:00,25.6218576783,6.042833,4.40815315434,177.807096047,76.26959
2015-06-25 19:00:00,18.3168743746,5.739916,4.48060685034,137.663772237,78.82362
2015-06-25 19:30:00,12.0500322159,5.488028,4.42128073539,103.35199554,80.50938
2015-06-25 20:00:00,10.8642603038,5.411983,4.35533593006,95.4317518294,81.47512
2015-06-25 20:30:00,12.6833444296,5.454428,4.16687844249,98.284429904,81.03385
2015-06-25 23:30:00,4.481409979,4.994294,2.62796646102,26.7023461165,82.84122
2015-06-26 00:00:00,3.86453623039,4.9238,2.93398979159,19.4492521369,83.42584
2015-06-26 00:30:00,4.23630069368,4.752211,2.9498110539,18.8977641852,84.47464
2015-06-26 01:00:00,2.29038379088,4.601572,3.1512488818,23.3141726964,85.59158
2015-06-26 01:30:00,5.28977722487,4.544506,3.07316082738,33.8366530833,84.30047
2015-06-26 02:00:00,6.4056042224,4.59915,3.02830536101,42.2110206,84.21284
2015-06-26 02:30:00,6.93869353524,4.696183,2.78729833161,51.2810554268,84.87286
2015-06-26 04:00:00,7.27893194536,4.635705,1.86854283105,55.655012433,83.75287
2015-06-26 04:30:00,10.3056981014,4.745239,1.4568632534,47.5826861621,82.68157
2015-06-26 05:30:00,15.1546543427,5.002044,2.06216226451,102.539530098,80.9684
2015-06-26 06:00:00,16.4063061235,4.938139,1.52424740001,93.6617017407,80.55501
2015-06-26 06:30:00,20.7433935849,5.201077,1.2273462753,137.972191348,78.82457
2015-06-26 08:00:00,9.08248814429,4.122133,1.68505020302,80.4388136833,86.23757
2015-06-26 09:00:00,12.8624131694,4.7665,1.12972088835,151.296126665,84.83801
2015-06-26 10:00:00,30.9839488343,5.265511,2.29370190338,181.330248157,80.7903
2015-06-26 10:30:00,19.2826931327,4.998755,2.69422544268,129.056206006,82.71651
2015-06-26 11:00:00,18.2205627823,5.033933,3.39446168552,116.548031908,81.90704
2015-06-26 11:30:00,22.0260742525,4.966433,3.25053579851,145.319816418,82.66546
2015-06-26 12:00:00,26.3309104505,5.274833,3.15926532358,253.98360667,82.14123
2015-06-26 12:30:00,39.4831029661,5.512128,2.56996891843,254.337802334,78.48165
2015-06-26 13:00:00,42.1090368185,5.807394,2.31744607723,314.719373028,77.93639
2015-06-26 13:30:00,25.9608668561,5.625922,2.75830985953,155.154328882,78.65556
2015-06-26 14:00:00,26.5413020864,5.628733,4.41967406468,163.584238936,80.36549
2015-06-26 14:30:00,21.5268798862,5.323349,5.85657065744,140.988828153,82.8132
2015-06-26 15:00:00,16.6677940915,5.101572,5.60064366171,166.156345303,84.29865
2015-06-26 15:30:00,18.7002347765,5.406838,5.04168685071,153.293670337,82.00851
2015-06-26 16:00:00,13.719369615,5.2442,5.8661728894,91.7057170435,82.2609
2015-06-26 16:30:00,15.8031239999,5.158978,5.10046426461,94.2492394191,81.86292
2015-06-26 17:00:00,12.904274683,5.046744,5.22445985297,99.6355754837,81.13179
2015-06-26 17:30:00,16.2773272953,5.186155,4.0994794712,89.9169264305,79.63962
2015-06-26 18:00:00,13.8513991454,5.323205,3.80351886664,102.363190521,80.38864
2015-06-26 18:30:00,9.26236675397,5.153222,4.45519906491,88.6473065099,83.29001
2015-06-26 19:00:00,11.5634297386,5.155266,4.50163741347,86.945199906,82.75809
2015-06-26 19:30:00,13.7845345966,5.179728,4.82803111857,109.417792154,82.11019
2015-06-26 20:00:00,10.8187204627,4.907311,4.55029958586,73.0910484294,84.30101
2015-06-26 20:30:00,4.69731617574,4.578661,4.3310650965,42.5609301407,88.48891
2015-06-26 21:00:00,2.78452860613,4.616983,3.5094864431,84.216069552,90.95528
2015-06-27 01:30:00,1.85191322411,4.330866,2.5922861016,17.0249112624,92.69077
2015-06-27 02:30:00,1.70989645641,4.3046,3.08153429557,32.8189414355,95.22124
2015-06-27 03:00:00,3.43881736586,4.473111,3.22126160135,30.0016772033,94.62862
2015-06-27 04:00:00,1.08722517027,4.5044,3.16338814896,41.5804213114,95.26221
2015-06-27 04:30:00,1.25513713326,4.4852,2.76437885616,33.6505697412,95.21109
2015-06-27 05:30:00,0.557134304808,4.337394,2.72192615634,34.1704684529,95.75111
2015-06-27 11:00:00,9.5326616933,4.920811,2.85033156928,123.846012338,88.74291
2015-06-27 14:30:00,9.66787831986,5.292317,2.97488307112,77.1160230029,87.86728
2015-06-27 15:30:00,6.47467999123,5.380778,0.872944972759,73.3329825029,88.62767
2015-06-27 16:00:00,4.54859082698,5.205611,1.92671732977,73.8490522476,91.89449
2015-06-27 16:30:00,4.17161642704,5.067444,1.85710864311,94.3555798267,93.65938
2015-06-27 17:00:00,10.3454529054,5.37505,1.16031676604,135.693230268,93.29294
2015-06-27 17:30:00,21.1176817675,5.61885,1.58164848096,121.742617151,90.15534
2015-06-27 19:30:00,3.92135140682,5.287278,2.75737288077,62.2373903866,92.85691
2015-06-27 22:30:00,5.14640398458,4.205167,5.44544956341,57.1493710385,90.21461
2015-06-27 23:00:00,2.48724852739,3.787983,5.54116012094,36.2095321639,90.98985
2015-06-27 23:30:00,1.50996898691,3.331428,6.15346720201,32.751571996,91.7701
2015-06-28 00:00:00,2.66244948756,3.047727,6.69791770615,29.0022640785,91.64548
2015-06-28 00:30:00,3.68955842226,2.854517,6.99205750702,24.8411451966,90.95715
2015-06-28 01:00:00,1.61715897711,2.762272,7.13449423529,29.606382721,90.80327
2015-06-28 01:30:00,2.81867173453,2.734694,7.14626614472,34.0098408738,90.28849
2015-06-28 02:30:00,2.31394134553,2.853883,6.85527214215,42.9689049755,88.08292
2015-06-28 03:00:00,8.46407567708,2.847477,7.09595041278,47.8340190323,86.77106
2015-06-28 03:30:00,7.00886441491,3.030661,6.76365451672,51.8100976038,84.46735
2015-06-28 04:00:00,9.83140913373,3.14475,6.97679801996,52.4282518392,82.9901
2015-06-28 04:30:00,8.90323731123,3.106594,7.04338799486,50.6280498602,82.05958
2015-06-28 05:00:00,9.25260582439,3.052733,6.99976277914,60.4089883514,82.22103
2015-06-28 05:30:00,7.98123032173,3.080711,6.90589930995,71.6205798099,82.18446
2015-06-28 06:00:00,14.0181287338,3.142939,7.30206343222,81.3654325741,80.91593
2015-06-28 06:30:00,14.4208547169,3.141689,7.49930032009,87.9350449479,80.89543
2015-06-28 07:00:00,11.3938352438,3.158916,7.46085431795,94.5133455727,80.22428
2015-06-28 07:30:00,12.0956279985,3.238105,7.29260847225,123.302098322,79.61837
2015-06-28 08:00:00,17.7659709971,3.279767,6.96567306833,127.028057722,78.73891
2015-06-28 08:30:00,12.2993768102,3.331144,6.80283338847,125.214844595,79.01128
2015-06-28 09:00:00,14.7016720701,3.273405,7.07139953902,132.708655296,78.63972
2015-06-28 09:30:00,18.4994846395,3.383183,6.93047001178,164.978933408,78.12238
2015-06-28 10:00:00,18.0785243868,3.400972,7.06425912334,165.796155459,78.40778
2015-06-28 10:30:00,20.9983121179,3.4691,7.16273245413,180.340569018,77.83636
2015-06-28 11:00:00,24.824336456,3.553183,7.44517962115,205.429643509,77.67211
2015-06-28 11:30:00,22.9478570424,3.582561,7.0409795212,162.590135472,77.50272
2015-06-28 12:00:00,16.646403874,3.508072,6.87673800316,149.457896995,77.63605
2015-06-28 12:30:00,19.6194146452,3.546839,7.1595088906,153.922283542,77.59515
2015-06-28 13:00:00,23.2137435565,3.583433,7.2011711173,171.602334845,77.23502
2015-06-28 13:30:00,16.1039418908,3.535644,7.0527371341,164.546775975,76.98937
2015-06-28 14:00:00,19.7021304295,3.688194,6.82919045579,176.097327623,76.35735
2015-06-28 14:30:00,36.2386340573,3.799572,6.76901645714,184.857716891,74.9443
2015-06-28 15:00:00,39.5398979781,3.904639,6.51013011739,195.174298056,73.19274
2015-06-28 15:30:00,37.5114556915,4.027683,6.48839977756,207.954071164,72.685
2015-06-28 16:00:00,33.0126845484,3.83075,6.24177926081,148.305659237,72.71953
2015-06-28 16:30:00,34.9019874904,3.790478,6.03387489995,136.326266002,73.05619
2015-06-28 17:00:00,25.0568015799,3.593805,6.07765938666,122.84020721,74.87204
2015-06-28 17:30:00,21.184922415,3.460311,5.97414999058,109.162802966,75.24571
2015-06-28 18:00:00,18.9182460403,3.414305,6.43184020823,142.304538203,75.66507
2015-06-28 18:30:00,24.80248879,3.278694,6.31960308793,109.112687048,75.75282
2015-06-28 19:00:00,17.402780576,2.818639,6.63641578375,62.7824245059,76.59408
2015-06-28 19:30:00,13.3060041593,2.506106,6.31104316048,50.0390309376,77.7829
2015-06-28 20:00:00,10.1566483328,2.280622,6.03340409834,42.4201480733,77.84778
2015-06-28 20:30:00,11.7786932677,2.040022,5.48756843119,26.6233355168,77.62758
2015-06-28 21:00:00,13.8414802892,2.044372,5.24998035564,30.4494672447,76.31491
2015-06-28 22:00:00,10.9889599313,2.300033,4.3606522206,45.4192907167,74.18871
2015-06-28 22:30:00,15.7696393051,2.647322,4.65389265503,69.4900303504,73.02305
2015-06-28 23:00:00,16.2970179038,2.313555,4.87932250921,48.3394797385,74.20253
2015-06-28 23:30:00,10.1281575195,2.118922,4.55860461147,18.5817148293,73.34782
2015-06-29 00:00:00,6.45018857114,1.842239,4.68017278346,-0.593616879654,76.46777
2015-06-29 00:30:00,9.0708863198,1.906283,4.76752655519,29.5043227953,76.19629
2015-06-29 01:00:00,12.7562581549,1.974983,4.91765973347,45.1115166959,76.50031
2015-06-29 01:30:00,9.25362120798,1.907267,4.7358734878,39.1936225739,77.56188
2015-06-29 02:00:00,9.08510378519,1.818028,4.38749996967,23.0169427015,77.32045
2015-06-29 02:30:00,6.60287131405,1.617172,4.65256096003,22.1053886824,77.08009
2015-06-29 03:00:00,9.663528006,1.642628,4.24310879941,33.3241402454,77.50008
2015-06-29 04:00:00,8.00842251179,1.765161,4.34156235198,27.1113529895,74.76334
2015-06-29 04:30:00,9.0726863242,1.780217,4.34427861215,39.2231174074,75.46716
2015-06-29 05:00:00,13.508372199,1.919244,4.60042635071,64.5682709803,75.37188
2015-06-29 05:30:00,16.1419803608,1.980983,5.61447725483,85.1264828188,74.99278
2015-06-29 06:00:00,14.9219066747,2.03255,4.99781217135,63.9434970712,73.87861
2015-06-29 06:30:00,20.4476373104,2.098472,5.83398713681,95.9669023045,73.82394
2015-06-29 07:00:00,31.3575631238,2.481372,5.67493536854,137.784325444,71.52662
2015-06-29 08:00:00,30.9214685233,2.342489,5.34369045438,118.211152593,70.51681
2015-06-29 08:30:00,27.1838872649,2.426489,4.80767787726,109.367540702,69.53291
2015-06-29 09:00:00,22.7800669948,2.534705,4.52760227927,115.1695051,68.05567
2015-06-29 09:30:00,23.9620616533,2.713833,4.15860644678,120.595103664,68.14842
2015-06-29 10:00:00,31.6983184522,2.829089,3.90251668847,128.124881834,67.93468
2015-06-29 10:30:00,28.3120058735,2.920866,3.50824020822,126.976887955,67.45135
2015-06-29 11:30:00,24.0611277506,3.213911,1.99648689889,119.78079918,65.73528
2015-06-29 12:00:00,25.4458896927,3.523689,0.91166788117,118.404663827,63.85886
2015-06-29 12:30:00,31.4734559853,3.5749,1.2200370414,110.210744472,64.31924
2015-06-29 13:00:00,21.424457125,3.482194,0.901419975335,110.416515361,64.69668
2015-06-29 13:30:00,32.2453006548,3.240494,3.05180786374,121.037038059,68.88561
2015-06-29 15:00:00,23.1502076322,3.536855,4.0821338416,123.559315111,72.7748
2015-06-29 15:30:00,25.6078205741,3.4902,4.47480181897,137.48126632,74.01842
2015-06-29 16:00:00,30.894628392,3.642777,4.48856570634,168.462222078,73.9425
2015-06-29 16:30:00,35.140273177,3.917983,4.2160878308,183.650274544,74.73005
2015-06-29 17:00:00,20.3289401213,3.839889,4.84056113084,164.139973793,76.7262
2015-06-29 17:30:00,20.4908987519,3.887689,5.03363750088,168.868460444,78.01332
2015-06-29 19:00:00,29.6798958491,4.301411,4.86653336355,130.114754366,73.26494
2015-06-29 20:30:00,15.8701993683,3.912378,4.38428001192,51.6039292417,76.11024
2015-06-29 21:00:00,11.0771069742,3.829883,4.35961000076,26.3256020143,74.97218
2015-06-29 21:30:00,12.7363140187,3.910378,3.57554008271,31.6802432805,71.54774
2015-06-29 22:30:00,10.577098585,4.135061,2.8312514981,33.0887359225,69.96375
2015-06-30 00:00:00,3.72228186299,3.750183,2.76561309323,-2.51522954211,74.23647
2015-06-30 00:30:00,8.92848187691,3.986378,2.66734729058,24.0311079011,75.6201
2015-06-30 01:00:00,9.69327216382,3.981783,2.31995754004,16.7005252641,74.63783
2015-06-30 01:30:00,14.0981481389,4.098556,2.03342299687,39.6479872015,70.99322
2015-06-30 06:30:00,10.9112294642,4.699344,3.98206898681,97.5215741181,74.76018
2015-06-30 07:00:00,10.7178159905,4.493661,4.15404235743,75.2018457623,76.25124
2015-06-30 07:30:00,14.3606304446,4.239717,4.24182132312,79.5672174974,77.84321
2015-06-30 09:00:00,12.0246972148,4.385911,3.84514005408,164.346610493,82.07384
2015-06-30 09:30:00,16.1296854893,4.568239,3.3678286233,124.98994334,80.89178
2015-06-30 11:30:00,17.1597809252,5.585339,3.10766169618,143.976671699,76.52975
2015-06-30 12:00:00,39.1245837608,6.053361,0.938185590743,182.385699601,71.8333
2015-06-30 12:30:00,56.6826786676,6.726977,0.983887256894,197.390116604,67.25391
2015-06-30 13:00:00,36.0265518917,6.989122,1.18678713992,177.604336469,66.54687
2015-06-30 13:30:00,41.3193159565,7.142138,0.800210188107,184.646776504,66.94889
2015-06-30 14:00:00,56.9662303074,7.121266,3.26434304169,269.784504322,70.92476
2015-06-30 14:30:00,84.4449227768,8.037572,2.94389782281,369.421152715,66.61382
2015-06-30 15:30:00,70.0415357884,7.67315,3.96082385785,298.660584474,66.51595
2015-06-30 16:00:00,80.0970760806,7.93865,4.46068421065,317.894316643,65.50487
2015-06-30 16:30:00,56.7178496081,8.184606,3.74649670737,310.115505448,63.26796
2015-06-30 17:30:00,80.4147805616,8.859622,2.793730044,340.966124915,57.72322
2015-06-30 19:30:00,52.2040288947,9.100389,1.28669730791,195.812258112,55.09325
2015-06-30 21:30:00,25.8556815554,7.68695,2.35404515572,102.416810966,68.98455
2015-06-30 22:00:00,47.9561268906,8.594439,1.48443077407,121.382493,63.01586
2015-06-30 22:30:00,39.8304220064,9.449461,0.594372912989,68.0882084504,57.55028
